,HOUSEHOLD_X,HOUSEHOLD_Y,HOUSEHOLD_TYPE,WORKPLACE_X,WORKPLACE_X,WORKPLACE_TYPE
989,347,387,14,194,137,33
990,164,184,14,187,131,17
991,344,329,14,295,243,28
992,268,242,14,307,191,8
993,295,309,14,200,218,25
994,175,159,37,284,230,10
995,230,112,14,159,278,6
996,206,226,14,152,307,10
997,291,35,12,298,210,6
998,214,331,12,194,174,42
999,279,94,14,353,377,17
1000,333,325,14,322,375,6
1001,253,349,14,287,251,23
1002,304,239,14,260,101,46
1003,251,342,14,258,403,25
1004,181,242,14,294,255,8
1005,315,198,37,244,86,10
1006,224,233,14,265,131,10
1007,244,347,14,228,230,23
1008,251,209,14,347,346,6
1009,267,250,14,286,241,7
1010,287,231,14,212,307,17
1011,79,5,14,293,284,6
1012,245,342,14,301,244,8
1013,302,357,14,291,251,23
1014,191,145,12,276,218,16
1015,245,361,14,155,242,17
1016,306,242,12,381,176,1
1017,279,408,14,70,365,25
1018,178,335,12,229,100,8
1019,181,179,14,269,130,28
1020,180,199,14,289,250,23
1021,313,119,14,319,229,10
1022,60,27,12,339,377,6
1023,241,228,14,351,247,17
1024,150,309,14,274,361,6
1025,191,264,37,200,254,17
1026,204,219,14,302,138,38
1027,236,118,14,141,227,17
1028,322,287,14,325,48,17
1029,318,365,14,168,214,33
1030,276,95,14,226,103,17
1031,316,354,14,274,176,24
1032,217,198,14,355,355,25
1033,176,159,12,274,381,6
1034,220,202,14,321,254,10
1035,186,205,14,477,108,17
1036,352,168,37,192,201,8
1037,326,398,14,285,267,46
1038,253,381,14,232,110,10
1039,302,303,14,211,206,10
1040,205,167,14,289,226,7
1041,203,233,14,248,349,6
1042,311,276,14,218,249,17
1043,241,107,14,269,237,18
1044,270,107,12,335,377,17
1045,322,364,14,256,156,10
1046,251,224,14,267,247,10
1047,317,353,14,243,216,8
1048,240,211,14,280,368,17
1049,317,369,14,223,210,10
1050,285,127,14,279,240,7
1051,289,95,14,287,216,17
1052,187,262,14,351,347,6
1053,213,289,14,241,278,9
1054,317,191,14,243,188,10
1055,280,261,14,232,270,10
1056,325,246,12,305,206,24
1057,141,234,37,339,374,6
1058,316,240,37,331,342,17
1059,236,118,14,226,103,17
1060,208,146,12,226,88,24
1061,318,320,14,335,377,17
1062,79,5,14,236,401,17
1063,287,148,14,327,212,17
1064,291,407,14,267,341,8
1065,190,305,12,172,236,6
1066,159,250,14,291,251,23
1067,286,153,12,345,199,17
1068,207,229,14,276,229,10
1069,335,311,14,282,184,10
1070,72,60,14,280,166,8
1071,321,396,14,310,221,30
1072,204,288,14,270,228,2
1073,204,193,14,289,267,21
1074,310,244,14,240,89,18
1075,242,215,14,293,44,9
1076,201,138,12,301,245,6
1077,215,196,14,289,267,21
1078,230,343,12,282,229,23
1079,258,74,14,116,161,42
1080,277,241,14,242,258,10
1081,208,168,14,258,403,25
1082,320,320,14,273,239,7
1083,291,227,14,335,341,17
1084,158,228,14,161,284,17
1085,270,337,14,50,55,10
1086,224,188,14,332,344,6
1087,247,158,14,183,248,33
1088,188,247,14,127,309,17
1089,250,63,14,239,94,7
1090,313,233,14,103,36,15
1091,272,201,14,330,350,17
1092,304,239,14,261,337,17
1093,273,255,14,229,225,23
1094,196,212,14,219,361,20
1095,318,366,14,204,258,8
1096,282,56,14,240,321,8
1097,276,246,14,285,271,46
1098,215,273,14,269,363,25
1099,218,285,14,183,237,17
1100,286,182,12,293,230,23
1101,323,357,14,229,226,38
1102,206,257,14,179,247,17
1103,309,236,14,276,230,10
1104,217,230,14,315,294,6
1105,301,128,14,248,129,24
1106,278,100,12,323,321,10
1107,269,68,11,99,27,6
1108,209,240,14,354,202,18
1109,307,236,14,244,157,3
1110,189,262,14,310,221,30
1111,247,217,14,276,228,10
1112,290,236,14,274,237,10
1113,214,214,14,285,395,2
1114,204,226,14,309,250,0
1115,286,246,14,247,404,17
1116,210,286,14,175,192,17
1117,254,74,12,301,235,10
1118,318,208,14,275,232,7
1119,340,241,37,314,253,8
1120,270,130,14,275,230,10
1121,232,341,14,306,205,10
1122,234,154,14,335,314,17
1123,338,218,12,471,127,17
1124,276,133,14,270,141,24
1125,199,179,14,277,201,7
1126,198,167,14,272,238,10
1127,214,332,14,278,134,18
1128,295,233,14,259,406,25
1129,213,242,14,287,261,21
1130,218,280,14,221,215,10
1131,287,167,14,305,252,6
1132,207,345,12,276,226,7
1133,324,363,14,151,224,8
1134,247,67,12,246,138,10
1135,303,117,14,304,238,17
1136,302,225,14,386,180,6
1137,305,358,14,254,158,3
1138,266,122,14,211,226,10
1139,216,176,14,172,219,1
1140,243,350,14,309,411,4
1141,202,224,14,285,224,23
1142,201,288,37,266,224,10
1143,181,218,14,272,295,18
1144,277,227,14,262,290,23
1145,233,366,14,242,237,42
1146,301,176,37,238,96,24
1147,211,246,14,267,249,10
1148,88,33,12,304,382,6
1149,316,266,12,237,234,10
1150,121,317,12,307,240,18
1151,307,228,14,195,287,6
1152,191,300,12,286,249,7
1153,310,240,14,272,241,16
1154,311,351,14,297,278,10
1155,308,142,11,203,205,6
1156,216,211,14,294,227,6
1157,188,247,14,314,384,17
1158,106,315,14,276,228,7
1159,37,43,14,226,229,23
1160,312,253,14,276,229,10
1161,201,230,14,218,338,8
1162,311,351,14,341,314,17
1163,159,244,14,286,250,23
1164,207,209,14,151,240,17
1165,218,246,14,275,235,7
1166,181,192,14,258,167,24
1167,321,227,14,283,223,4
1168,332,216,14,164,250,2
1169,320,257,14,265,336,17
1170,197,199,14,276,228,7
1171,156,322,12,275,232,16
1172,324,360,14,297,239,10
1173,326,246,14,390,201,17
1174,188,181,14,335,187,17
1175,274,121,14,351,284,6
1176,201,177,14,298,228,16
1177,303,248,14,303,237,46
1178,202,181,12,294,241,8
1179,240,226,14,228,229,23
1180,169,228,37,262,121,10
1181,283,257,14,289,266,21
1182,284,235,14,277,385,17
1183,219,242,14,231,98,10
1184,335,319,14,275,242,25
1185,241,225,14,168,215,33
1186,236,112,14,231,246,1
1187,208,219,14,285,250,7
1188,197,244,14,275,235,7
1189,154,263,14,293,335,17
1190,177,193,12,291,302,3
1191,219,229,14,291,304,10
1192,250,344,14,267,132,23
1193,140,256,14,159,227,17
1194,214,331,12,228,81,24
1195,218,209,14,50,53,6
1196,282,155,14,248,133,24
1197,215,216,14,249,104,3
1198,282,96,14,297,278,10
1199,313,359,14,274,231,10
1200,183,349,12,331,342,17
1201,293,216,37,292,255,25
1202,332,363,14,282,338,10
1203,129,256,14,287,261,21
1204,195,283,14,234,230,23
1205,245,346,14,308,126,20
1206,294,244,14,242,99,24
1207,295,247,14,275,233,10
1208,197,135,14,457,131,16
1209,311,285,14,163,270,33
1210,221,229,14,359,364,17
1211,46,57,12,274,241,6
1212,330,207,14,289,264,13
1213,276,133,14,273,129,24
1214,296,247,14,232,242,23
1215,302,303,14,219,217,30
1216,328,359,14,193,130,17
1217,214,351,14,190,208,10
1218,299,223,14,317,320,17
1219,214,216,14,317,372,1
1220,316,100,12,175,345,25
1221,242,355,14,255,336,17
1222,220,162,14,245,89,10
1223,308,267,14,321,273,10
1224,287,114,12,251,156,10
1225,283,113,14,253,153,24
1226,195,249,14,287,261,21
1227,300,148,14,208,206,27
1228,304,357,14,219,240,33
1229,321,388,14,247,404,17
1230,225,238,14,274,273,10
1231,277,43,14,300,231,23
1232,176,335,12,280,194,7
1233,198,211,14,196,184,6
1234,303,111,14,268,97,10
1235,224,90,12,338,218,17
1236,227,237,14,296,252,38
1237,286,130,14,288,250,23
1238,319,316,14,292,265,10
1239,92,58,14,245,252,42
1240,323,365,14,318,263,6
1241,240,226,14,263,240,10
1242,273,218,14,242,261,23
1243,185,239,14,239,94,24
1244,278,115,14,321,363,17
1245,191,302,12,238,106,10
1246,252,250,14,202,167,8
1247,215,229,14,255,182,10
1248,305,364,14,317,253,6
1249,333,195,37,186,232,42
1250,343,184,12,283,257,10
1251,246,158,14,227,187,10
1252,243,342,14,288,249,23
1253,213,336,14,268,197,10
1254,174,244,14,215,271,10
1255,199,121,12,275,223,23
1256,282,51,14,166,329,17
1257,172,247,14,243,213,33
1258,200,276,14,93,327,24
1259,299,269,14,298,238,16
1260,242,348,14,69,315,25
1261,285,145,12,465,111,20
1262,236,224,14,298,171,1
1263,218,240,14,298,240,25
1264,311,249,14,151,234,6
1265,214,334,14,293,44,9
1266,215,224,14,266,213,30
1267,251,341,14,273,239,10
1268,290,382,14,255,181,24
1269,154,325,37,340,219,17
1270,197,202,14,205,321,6
1271,172,260,12,216,347,6
1272,278,247,14,349,359,25
1273,358,344,14,301,238,8
1274,324,394,14,228,90,24
1275,212,314,14,299,315,0
1276,205,167,14,245,254,42
1277,147,274,12,192,217,10
1278,218,199,14,277,240,7
1279,310,309,14,325,110,20
1280,147,238,14,203,195,24
1281,312,260,37,320,255,8
1282,215,329,12,305,223,10
1283,271,137,14,289,267,21
1284,238,172,14,270,127,6
1285,196,221,14,296,252,38
1286,83,19,12,108,315,25
1287,183,349,12,280,234,10
1288,270,98,14,194,137,33
1289,210,146,12,296,231,30
1290,230,112,14,285,275,10
1291,176,230,14,281,252,23
1292,219,213,14,386,180,6
1293,318,366,14,292,270,9
1294,75,48,14,276,353,6
1295,241,333,14,390,193,6
1296,223,189,14,333,372,17
1297,286,153,12,258,164,24
1298,328,105,12,213,186,23
1299,290,242,14,247,131,24
1300,213,289,14,161,246,17
1301,325,246,12,244,116,24
1302,273,113,14,299,288,10
1303,293,222,14,300,230,44
1304,283,215,14,348,267,18
1305,201,233,14,296,263,25
1306,254,348,14,362,374,25
1307,320,304,14,261,179,24
1308,271,136,14,167,238,18
1309,304,224,14,239,135,17
1310,328,279,37,229,100,8
1311,311,357,14,361,185,17
1312,212,326,12,291,250,23
1313,247,69,12,235,177,10
1314,211,188,14,258,403,25
1315,288,46,14,330,385,17
1316,243,341,14,237,103,10
1317,240,219,14,233,230,23
1318,189,303,12,328,209,20
1319,312,100,12,212,206,10
1320,304,108,14,296,233,10
1321,237,351,14,269,93,7
1322,289,250,14,305,410,3
1323,123,316,14,372,182,6
1324,209,220,14,233,230,23
1325,194,281,12,277,240,7
1326,315,286,14,339,326,6
1327,214,322,14,230,238,23
1328,321,86,12,323,39,25
1329,287,207,12,155,242,6
1330,282,229,14,298,335,17
1331,209,287,14,341,128,6
1332,199,121,12,225,222,10
1333,265,112,14,277,251,23
1334,207,283,14,375,196,6
1335,187,135,14,270,212,24
1336,189,303,12,271,204,8
1337,292,31,12,278,255,33
1338,266,241,14,284,249,23
1339,207,239,14,261,140,8
1340,289,128,12,227,251,3
1341,313,310,14,254,206,30
1342,217,230,14,229,93,24
1343,198,258,14,219,200,33
1344,208,224,14,211,189,8
1345,130,244,12,331,200,17
1346,221,210,14,274,130,23
1347,240,200,14,290,166,23
1348,302,302,14,325,272,17
1349,232,111,14,226,229,28
1350,214,330,12,230,237,16
1351,249,106,14,214,131,8
1352,196,111,12,338,314,18
1353,230,350,14,301,241,6
1354,203,189,12,206,260,8
1355,258,352,14,428,220,17
1356,233,119,14,497,111,10
1357,320,322,14,359,193,0
1358,207,229,14,301,182,25
1359,221,240,14,312,217,6
1360,245,343,14,249,130,16
1361,303,40,12,151,234,6
1362,207,157,12,294,111,23
1363,217,167,14,318,396,9
1364,331,192,14,281,187,25
1365,273,126,14,359,377,17
1366,218,343,14,272,200,7
1367,217,292,14,209,155,17
1368,164,220,14,307,277,17
1369,65,61,37,296,300,38
1370,238,256,14,212,190,28
1371,294,219,14,294,227,46
1372,253,343,14,302,242,10
1373,218,212,14,289,249,23
1374,250,177,37,274,244,30
1375,218,212,14,161,246,17
1376,286,406,14,166,329,17
1377,352,169,14,312,244,10
1378,177,245,14,258,171,1
1379,263,124,14,69,48,6
1380,364,183,14,306,366,24
1381,224,189,14,307,309,9
1382,176,334,12,219,361,20
1383,253,212,14,306,223,10
1384,304,235,14,289,246,23
1385,223,202,14,226,186,24
1386,209,283,14,292,240,7
1387,219,156,37,212,208,10
1388,273,239,14,290,93,30
1389,323,126,12,254,353,25
1390,291,227,14,304,241,8
1391,308,351,14,197,241,9
1392,219,242,14,279,240,16
1393,280,74,14,272,233,10
1394,310,230,14,282,372,25
1395,278,244,14,191,129,10
1396,312,281,14,340,347,17
1397,214,144,14,264,294,23
1398,208,217,14,221,261,23
1399,266,241,14,317,254,6
1400,223,230,14,347,243,8
1401,205,124,12,258,165,24
1402,214,330,12,306,240,30
1403,206,282,14,233,234,23
1404,236,256,14,320,294,6
1405,247,345,14,277,191,6
1406,230,314,14,269,220,30
1407,181,249,14,219,361,20
1408,195,202,14,69,337,25
1409,196,118,14,269,233,33
1410,226,315,12,301,226,16
1411,310,124,14,287,237,24
1412,194,281,12,335,186,17
1413,187,154,12,322,145,1
1414,219,285,14,230,240,16
1415,197,183,37,299,288,10
1416,221,194,14,231,112,24
1417,191,142,14,301,221,10
1418,210,162,14,228,211,46
1419,279,53,14,303,200,17
1420,238,256,14,249,185,24
1421,215,336,14,348,191,46
1422,162,188,14,320,270,17
1423,162,186,14,283,271,46
1424,185,179,14,138,246,25
1425,190,237,14,195,256,16
1426,215,330,12,279,255,10
1427,177,191,12,288,267,21
1428,324,207,14,333,199,9
1429,234,350,14,242,258,10
1430,195,251,14,297,227,6
1431,243,209,14,256,190,10
1432,221,208,14,258,95,46
1433,311,143,12,272,214,7
1434,294,177,12,97,42,3
1435,199,138,37,193,236,38
1436,212,270,14,144,199,17
1437,333,191,14,266,333,10
1438,203,182,14,337,290,6
1439,324,357,14,192,226,8
1440,316,388,14,347,391,17
1441,238,250,14,237,107,20
1442,195,245,14,335,341,17
1443,230,113,14,287,266,6
1444,268,45,14,290,245,7
1445,283,215,14,337,223,6
1446,287,251,14,53,53,10
1447,308,142,11,255,177,24
1448,325,187,12,269,134,10
1449,200,222,14,205,180,25
1450,185,212,14,231,326,46
1451,302,141,12,195,207,7
1452,208,228,14,297,114,17
1453,295,238,14,248,185,3
1454,222,288,14,281,270,10
1455,187,264,14,242,353,6
1456,341,132,12,276,239,28
1457,218,234,14,259,173,24
1458,296,238,14,300,315,17
1459,286,33,14,280,183,10
1460,175,335,12,163,270,33
1461,263,65,14,361,343,17
1462,218,279,14,309,302,10
1463,207,187,14,278,255,33
1464,202,114,12,246,185,24
1465,356,190,37,251,335,17
1466,201,202,14,270,201,10
1467,300,235,14,278,237,42
1468,278,234,14,282,249,10
1469,160,327,12,247,253,10
1470,314,319,14,151,234,6
1471,195,252,14,229,235,42
1472,322,297,37,307,275,6
1473,211,230,14,290,246,23
1474,208,131,12,275,233,10
1475,344,215,37,191,253,17
1476,255,345,14,197,240,16
1477,302,67,12,346,341,6
1478,65,61,14,348,294,17
1479,299,68,14,333,284,18
1480,76,47,12,301,246,6
1481,218,236,14,259,396,25
1482,341,323,14,276,230,10
1483,149,323,12,292,270,9
1484,203,131,12,185,172,30
1485,236,350,14,320,270,17
1486,226,284,12,224,203,10
1487,204,219,14,279,128,10
1488,203,127,12,236,329,17
1489,197,252,14,278,251,23
1490,190,166,14,280,200,10
1491,233,221,14,338,218,17
1492,230,246,14,306,215,0
1493,97,51,12,221,262,23
1494,206,216,14,333,372,17
1495,253,347,14,279,243,27
1496,235,223,14,152,223,6
1497,199,119,12,328,381,6
1498,243,355,14,243,260,23
1499,248,225,14,279,119,17
1500,305,256,14,274,381,6
1501,302,235,14,193,243,17
1502,278,248,14,302,225,7
1503,196,182,14,165,247,23
1504,216,214,14,220,218,8
1505,221,227,14,274,69,22
1506,48,56,14,301,267,6
1507,239,337,14,106,320,8
1508,273,348,14,292,148,38
1509,253,212,14,165,194,17
1510,215,196,14,245,96,24
1511,172,322,12,269,334,10
1512,91,47,14,317,317,17
1513,210,247,14,170,201,24
1514,299,232,14,466,199,10
1515,205,245,14,242,161,13
1516,312,330,14,194,137,33
1517,309,309,14,276,230,10
1518,205,252,14,207,263,20
1519,274,379,14,259,396,25
1520,282,55,14,267,247,10
1521,328,198,14,326,205,17
1522,183,179,14,52,51,25
1523,261,63,14,280,180,10
1524,311,118,12,307,226,10
1525,237,215,14,228,230,23
1526,325,213,14,311,271,6
1527,369,185,14,164,256,17
1528,281,236,14,297,263,6
1529,216,94,12,295,238,30
1530,236,120,14,270,235,7
1531,302,256,14,288,249,23
1532,252,346,14,268,229,10
1533,315,220,14,255,176,33
1534,206,223,14,231,340,17
1535,311,210,37,200,332,7
1536,249,351,14,299,289,23
1537,207,215,14,193,212,10
1538,185,293,12,281,164,20
1539,211,352,14,182,331,25
1540,321,375,14,303,246,6
1541,286,189,12,358,308,8
1542,280,210,14,486,100,17
1543,224,201,14,226,98,25
1544,279,123,14,325,252,17
1545,258,204,12,264,249,20
1546,283,86,14,278,234,10
1547,215,329,12,282,241,7
1548,181,209,14,340,347,17
1549,308,105,14,256,147,10
1550,316,302,14,235,275,10
1551,171,234,14,238,170,17
1552,211,170,37,279,130,30
1553,187,235,14,300,137,23
1554,65,60,37,213,155,6
1555,174,238,14,274,363,6
1556,239,233,14,224,218,46
1557,267,388,14,338,388,25
1558,204,288,14,145,226,6
1559,205,243,14,291,302,24
1560,340,132,12,287,214,6
1561,268,98,14,255,148,24
1562,197,114,12,233,90,24
1563,250,166,14,244,130,24
1564,305,242,14,219,207,10
1565,251,389,14,268,235,10
1566,272,42,14,242,258,10
1567,172,225,14,237,159,6
1568,243,357,14,302,231,17
1569,281,52,14,366,370,6
1570,314,231,14,228,227,38
1571,207,219,14,320,294,6
1572,239,252,14,263,230,24
1573,59,50,14,276,189,24
1574,289,234,14,306,358,6
1575,245,220,14,231,109,20
1576,246,211,14,272,172,24
1577,222,237,14,217,141,30
1578,306,122,14,298,331,17
1579,238,121,14,172,219,1
1580,280,243,14,305,109,30
1581,237,191,14,303,200,6
1582,339,273,37,186,176,17
1583,292,320,14,287,261,21
1584,280,56,14,257,390,6
1585,336,200,14,279,240,7
1586,297,269,14,272,236,10
1587,321,392,14,316,223,6
1588,201,182,12,278,237,42
1589,226,227,14,265,342,6
1590,316,359,14,222,196,20
1591,195,188,14,94,59,25
1592,176,294,12,288,154,7
1593,214,331,12,180,185,6
1594,195,222,14,270,128,25
1595,354,213,12,95,390,6
1596,307,369,14,285,395,9
1597,308,205,14,322,271,8
1598,230,266,14,258,95,46
1599,214,351,14,236,175,25
1600,50,48,14,269,204,20
1601,211,220,14,276,229,10
1602,301,328,14,339,332,6
1603,192,230,14,270,212,24
1604,215,212,14,247,160,10
1605,174,161,14,323,326,9
1606,356,192,14,275,222,10
1607,304,244,14,232,204,10
1608,209,190,14,299,265,8
1609,202,221,14,259,68,16
1610,212,314,14,277,273,20
1611,258,357,14,249,129,16
1612,176,242,14,319,354,17
1613,92,20,12,289,245,7
1614,251,339,14,290,240,7
1615,305,339,14,289,245,7
1616,242,214,14,271,330,17
1617,211,213,14,188,226,25
1618,154,265,14,236,358,25
1619,143,222,37,273,239,10
1620,63,55,14,330,359,6
1621,314,232,14,250,185,24
1622,299,66,11,194,179,28
1623,231,204,14,261,235,10
1624,238,169,14,298,228,16
1625,304,355,14,341,238,17
1626,71,59,14,289,232,7
1627,195,251,37,239,172,24
1628,243,396,14,269,246,10
1629,177,335,12,60,55,6
1630,273,99,14,296,263,25
1631,212,326,12,185,322,24
1632,169,228,37,203,232,10
1633,195,257,14,282,411,2
1634,255,210,14,239,87,20
1635,216,307,14,251,185,24
1636,285,127,14,214,167,6
1637,254,59,14,338,387,17
1638,205,272,14,300,231,23
1639,308,95,14,348,386,4
1640,274,254,14,207,221,25
1641,307,232,14,305,410,3
1642,215,209,14,308,232,17
1643,276,45,14,226,90,24
1644,189,159,12,291,231,7
1645,250,214,14,281,336,24
1646,243,255,14,297,229,16
1647,274,38,12,89,23,17
1648,308,252,14,241,303,24
1649,202,208,14,280,203,10
1650,207,226,14,260,360,6
1651,213,159,12,282,166,10
1652,209,283,14,249,258,10
1653,241,205,37,314,250,6
1654,308,233,14,260,360,6
1655,274,353,14,278,193,10
1656,250,352,14,212,334,17
1657,310,274,14,274,186,10
1658,279,114,12,287,239,16
1659,73,49,12,299,271,10
1660,264,97,14,345,334,6
1661,289,67,12,281,164,20
1662,65,61,14,232,315,6
1663,216,190,14,277,230,7
1664,304,254,14,237,233,33
1665,243,311,12,245,130,24
1666,302,135,14,312,297,6
1667,225,204,14,273,340,9
1668,212,237,14,276,188,10
1669,314,229,14,292,264,23
1670,281,130,14,293,240,7
1671,287,111,12,303,268,0
1672,201,259,14,268,240,7
1673,217,329,12,294,249,6
1674,187,169,37,279,255,6
1675,204,193,12,229,321,6
1676,208,256,14,256,236,10
1677,369,185,14,69,365,6
1678,207,209,14,324,325,6
1679,310,361,14,231,99,24
1680,204,345,14,283,272,46
1681,180,181,37,211,206,10
1682,177,191,12,312,298,25
1683,292,254,14,312,248,0
1684,329,308,14,293,240,7
1685,215,262,14,193,137,33
1686,316,357,14,92,59,6
1687,273,345,14,277,127,10
1688,246,341,14,258,277,24
1689,310,361,14,303,128,23
1690,172,245,14,243,255,10
1691,301,357,14,289,240,7
1692,292,134,14,266,365,17
1693,192,218,14,234,94,24
1694,204,268,14,235,177,10
1695,309,119,14,285,257,24
1696,287,167,14,308,328,17
1697,267,98,14,80,245,24
1698,300,142,14,320,197,6
1699,244,350,14,202,217,10
1700,241,137,37,287,226,7
1701,189,262,14,312,314,17
1702,233,315,12,278,225,10
1703,306,229,14,159,227,17
1704,212,271,14,277,190,1
1705,216,246,14,278,255,30
1706,218,180,37,302,225,7
1707,215,215,14,286,261,10
1708,304,316,14,303,293,24
1709,244,351,14,204,202,6
1710,302,319,14,321,108,20
1711,274,230,14,277,228,7
1712,228,331,14,51,53,6
1713,178,335,12,312,314,17
1714,222,223,14,457,155,20
1715,308,106,14,291,304,3
1716,206,204,14,336,360,17
1717,284,210,14,190,206,10
1718,222,226,14,302,271,8
1719,274,91,12,267,60,23
1720,215,211,14,272,214,7
1721,278,115,14,214,207,8
1722,199,222,37,278,231,10
1723,248,166,14,249,185,24
1724,283,184,12,312,190,25
1725,330,216,14,151,234,6
1726,205,203,14,230,87,24
1727,225,204,14,195,287,6
1728,364,176,14,186,353,17
1729,260,377,14,250,185,24
1730,68,31,14,295,265,10
1731,300,220,14,219,219,10
1732,176,335,12,250,156,10
1733,316,286,14,262,155,10
1734,279,133,14,295,236,10
1735,191,243,14,317,215,8
1736,239,252,14,159,227,17
1737,201,208,14,302,246,17
1738,178,236,14,251,335,2
