,HOUSEHOLD_X,HOUSEHOLD_Y,HOUSEHOLD_TYPE,WORKPLACE_X,WORKPLACE_X,WORKPLACE_TYPE
989,179,149,12,175,345,25
990,288,376,14,336,172,17
991,151,254,14,138,246,25
992,68,31,14,186,232,42
993,209,285,37,254,149,24
994,322,224,14,268,95,10
995,65,61,14,291,229,23
996,245,225,14,209,230,10
997,214,331,12,304,203,2
998,219,264,14,278,238,7
999,222,282,12,390,201,17
1000,285,183,14,299,271,8
1001,340,345,14,270,213,24
1002,201,216,14,306,287,24
1003,255,206,14,306,223,10
1004,201,105,12,238,170,17
1005,319,351,14,322,282,17
1006,295,247,14,299,288,10
1007,244,348,14,300,226,10
1008,221,184,12,192,226,20
1009,191,181,14,285,191,38
1010,197,207,14,262,127,6
1011,98,23,12,191,227,6
1012,310,305,14,249,185,24
1013,211,154,12,306,223,10
1014,284,168,12,200,332,7
1015,280,97,14,235,204,7
1016,242,215,14,380,175,9
1017,267,154,12,193,137,33
1018,221,223,14,203,237,10
1019,346,172,14,211,136,8
1020,163,218,14,226,251,30
1021,295,87,14,270,309,24
1022,239,211,14,271,191,10
1023,177,336,12,270,228,2
1024,234,323,14,246,185,24
1025,285,138,14,281,261,6
1026,321,338,14,266,232,10
1027,272,246,14,223,194,6
1028,270,343,14,270,235,7
1029,290,206,14,219,219,10
1030,222,343,14,227,83,30
1031,191,256,37,362,316,17
1032,293,110,14,257,390,2
1033,187,211,14,216,226,10
1034,320,251,14,285,239,10
1035,306,216,14,319,362,17
1036,236,228,14,180,266,6
1037,177,191,12,261,360,10
1038,211,209,14,262,397,25
1039,287,235,14,244,189,10
1040,326,361,14,115,321,8
1041,186,168,14,277,238,7
1042,305,31,12,287,284,20
1043,315,60,12,333,376,25
1044,309,182,14,291,122,10
1045,317,358,14,151,224,8
1046,227,275,12,324,320,10
1047,319,381,14,168,215,33
1048,188,139,12,255,182,24
1049,41,58,14,203,210,10
1050,160,189,37,274,130,23
1051,182,200,14,279,203,23
1052,122,315,14,287,225,23
1053,302,146,12,343,180,17
1054,259,50,14,275,234,7
1055,316,359,14,341,128,6
1056,282,262,14,275,234,10
1057,184,215,14,281,234,10
1058,225,281,12,189,235,17
1059,325,307,14,192,133,6
1060,331,188,12,194,185,7
1061,285,222,14,219,219,10
1062,84,21,12,325,320,10
1063,259,371,14,222,91,24
1064,123,258,14,270,211,24
1065,233,335,14,219,200,33
1066,297,218,14,471,127,17
1067,211,227,14,282,238,16
1068,199,222,37,209,150,17
1069,45,55,14,282,253,6
1070,201,221,14,269,235,10
1071,215,206,14,224,218,46
1072,316,305,14,208,293,17
1073,315,375,14,269,243,30
1074,291,35,12,456,193,20
1075,311,112,12,189,227,10
1076,249,214,14,272,132,18
1077,217,224,14,255,164,7
1078,87,45,12,238,90,10
1079,56,61,12,206,270,30
1080,218,339,14,290,170,1
1081,313,326,14,204,179,8
1082,260,72,14,257,82,25
1083,219,339,14,333,284,18
1084,211,235,14,282,228,23
1085,181,218,14,284,262,3
1086,262,106,14,270,232,10
1087,177,342,12,260,178,24
1088,178,227,14,269,211,3
1089,242,356,14,341,377,17
1090,211,218,14,280,211,10
1091,249,69,14,256,151,24
1092,176,185,14,279,250,6
1093,310,361,14,196,291,33
1094,246,209,14,309,222,25
1095,310,361,14,231,240,23
1096,302,318,14,306,54,17
1097,240,209,14,267,231,10
1098,320,249,14,341,201,9
1099,201,222,14,99,42,3
1100,224,190,14,240,259,23
1101,275,390,14,192,218,10
1102,217,210,14,278,223,30
1103,236,377,14,261,360,10
1104,185,212,14,289,262,10
1105,203,226,14,270,128,25
1106,204,209,37,286,379,6
1107,182,199,14,268,232,10
1108,320,87,12,239,224,23
1109,204,222,14,258,181,10
1110,238,250,14,293,284,6
1111,227,193,14,212,258,25
1112,97,28,14,261,180,10
1113,186,122,37,291,232,6
1114,233,221,14,272,183,24
1115,271,120,14,197,278,0
1116,319,376,14,278,212,20
1117,211,201,14,246,185,24
1118,287,49,12,300,231,23
1119,341,223,14,239,377,6
1120,237,197,14,268,97,10
1121,276,93,14,321,299,6
1122,240,176,37,254,155,10
1123,210,307,14,307,269,30
1124,205,216,14,339,377,6
1125,281,254,14,192,201,8
1126,191,162,12,299,265,8
1127,241,225,14,312,297,6
1128,82,20,12,289,250,23
1129,310,329,14,214,223,42
1130,333,326,14,223,345,10
1131,322,321,14,192,226,8
1132,327,358,14,285,263,10
1133,252,346,14,300,226,10
1134,243,342,14,157,290,17
1135,307,224,14,268,319,6
1136,300,336,14,267,240,10
1137,307,407,14,298,242,38
1138,252,350,14,255,182,10
1139,174,221,14,279,193,16
1140,293,112,14,215,223,42
1141,222,248,12,300,265,6
1142,327,105,12,270,236,7
1143,247,223,14,275,128,33
1144,275,42,14,200,186,17
1145,246,345,14,293,119,23
1146,295,209,14,333,300,25
1147,301,327,14,258,176,24
1148,200,204,14,349,268,6
1149,350,199,14,366,201,17
1150,223,228,14,282,181,8
1151,287,207,12,206,234,6
1152,67,34,12,290,289,18
1153,225,234,14,267,94,7
1154,248,163,14,307,370,24
1155,283,229,14,285,236,16
1156,209,234,14,301,271,8
1157,339,394,14,298,210,6
1158,284,93,14,298,257,30
1159,301,130,14,299,288,23
1160,110,320,14,268,356,25
1161,220,193,14,287,284,20
1162,340,295,37,205,206,10
1163,221,221,14,363,374,25
1164,321,357,14,246,91,24
1165,212,333,14,200,186,17
1166,324,394,14,210,321,6
1167,236,198,14,310,236,6
1168,56,53,14,261,105,8
1169,175,230,37,282,249,10
1170,243,342,14,256,190,10
1171,216,339,14,447,265,17
1172,216,339,14,267,233,10
1173,211,210,14,277,252,23
1174,311,316,14,211,207,10
1175,253,355,14,265,296,24
1176,316,367,14,272,223,30
1177,286,274,14,241,398,17
1178,291,72,12,278,255,33
1179,312,347,14,275,235,7
1180,251,305,14,209,182,10
1181,196,200,11,295,270,25
1182,213,246,14,251,185,10
1183,302,102,12,236,358,25
1184,209,99,14,198,261,17
1185,332,204,14,282,239,24
1186,207,201,14,266,365,17
1187,218,246,14,334,165,10
1188,251,351,14,259,172,24
1189,236,163,14,333,209,17
1190,308,122,14,343,102,25
1191,316,301,14,296,120,7
1192,304,246,14,269,126,33
1193,306,245,14,265,175,16
1194,334,295,14,250,185,24
1195,335,130,14,277,251,23
1196,210,214,14,245,251,10
1197,276,169,14,254,87,17
1198,236,133,14,274,234,7
1199,88,33,12,261,362,10
1200,224,206,14,307,275,6
1201,283,233,37,342,380,6
1202,304,117,12,172,236,6
1203,149,323,12,199,269,17
1204,228,206,14,244,87,24
1205,262,49,12,322,374,6
1206,306,323,14,105,24,17
1207,185,167,14,203,157,17
1208,221,208,14,340,345,17
1209,283,177,12,304,402,10
1210,284,182,12,315,294,6
1211,352,179,14,237,277,24
1212,337,341,14,97,42,3
1213,251,343,14,227,94,17
1214,312,88,11,254,185,24
1215,242,356,14,205,242,25
1216,323,223,14,269,248,17
1217,314,269,37,222,208,10
1218,231,339,14,277,230,7
1219,173,252,14,298,240,23
1220,48,46,14,267,247,30
1221,298,235,14,272,255,10
1222,306,362,14,299,271,10
1223,316,358,14,265,216,10
1224,318,345,14,285,250,7
1225,176,239,14,277,230,7
1226,333,118,12,262,148,20
1227,208,203,14,191,233,17
1228,220,193,14,226,97,6
1229,277,113,12,361,374,25
1230,207,229,14,207,261,10
1231,204,268,14,280,183,10
1232,123,315,12,243,188,10
1233,240,354,14,340,211,17
1234,197,190,14,239,94,7
1235,224,189,14,241,143,24
1236,209,214,14,207,138,7
1237,190,304,12,263,388,17
1238,187,167,14,318,265,6
1239,208,237,14,279,208,7
1240,318,364,14,397,110,10
1241,312,203,14,291,232,6
1242,207,229,14,356,228,17
1243,244,204,14,253,254,8
1244,344,329,14,321,375,17
1245,199,215,14,309,250,0
1246,223,189,14,285,259,23
1247,200,218,14,288,270,46
1248,288,103,14,312,298,25
1249,208,285,14,249,184,24
1250,266,103,14,331,342,18
1251,285,222,14,270,309,24
1252,204,226,14,281,336,24
1253,285,129,14,278,206,10
1254,323,219,12,175,308,6
1255,216,321,14,300,144,17
1256,307,220,14,291,168,1
1257,183,207,14,297,303,17
1258,210,202,14,260,335,42
1259,218,241,14,233,246,23
1260,135,241,12,356,201,6
1261,208,237,14,351,173,6
1262,222,173,14,203,281,25
1263,177,182,14,373,196,25
1264,273,391,14,244,199,30
1265,206,176,12,290,269,30
1266,304,255,14,279,403,10
1267,240,332,14,263,297,18
1268,314,127,14,282,239,24
1269,294,282,14,189,274,10
1270,238,227,14,271,234,7
1271,309,240,14,281,261,6
1272,296,112,14,276,234,10
1273,334,295,14,324,320,10
1274,216,208,14,280,200,10
1275,204,215,14,282,242,7
1276,308,105,14,329,195,6
1277,299,405,14,321,375,17
1278,217,232,14,293,284,6
1279,315,358,14,294,332,17
1280,171,260,14,276,194,7
1281,143,222,37,270,141,24
1282,251,351,14,274,102,23
1283,200,190,14,158,314,17
1284,190,305,12,230,144,20
1285,332,261,14,228,313,33
1286,179,180,14,287,261,21
1287,283,108,12,159,227,17
1288,320,355,14,208,253,25
1289,209,283,14,276,229,10
1290,305,223,14,312,355,10
1291,179,211,14,294,238,10
1292,321,388,14,183,237,17
1293,334,312,37,325,319,13
1294,146,320,12,265,175,16
1295,272,246,14,287,249,7
1296,206,219,14,293,284,6
1297,268,242,14,167,249,0
1298,232,233,14,288,262,21
1299,176,178,12,259,68,16
1300,290,285,14,286,260,20
1301,71,34,14,234,103,24
1302,188,245,14,265,71,6
1303,310,230,14,316,244,17
1304,213,307,14,240,268,17
1305,220,241,14,311,217,8
1306,259,77,12,292,244,16
1307,211,237,14,206,270,30
1308,218,207,14,269,245,10
1309,277,43,14,262,290,23
1310,295,46,14,283,275,7
1311,216,211,14,318,263,6
1312,249,342,14,289,280,10
1313,205,252,14,249,129,16
1314,353,353,14,299,242,17
1315,378,180,14,334,342,6
1316,219,290,14,282,184,10
1317,311,353,14,299,289,23
1318,217,292,14,274,229,16
1319,55,51,14,237,107,20
1320,226,203,14,254,151,10
1321,214,255,14,240,273,24
1322,240,176,37,312,334,9
1323,324,394,14,224,218,46
1324,212,226,14,319,271,17
1325,207,231,14,344,285,8
1326,83,29,12,317,215,8
1327,215,207,14,108,316,25
1328,194,281,12,229,228,10
1329,204,268,14,270,63,9
1330,205,168,14,257,253,10
1331,307,312,14,208,186,10
1332,214,224,14,214,342,10
1333,275,196,14,177,234,10
1334,191,243,14,172,219,1
1335,285,95,14,259,190,10
1336,246,344,14,340,355,17
1337,304,239,14,70,365,25
1338,236,119,14,227,113,6
1339,225,200,14,93,327,24
1340,212,259,14,285,259,23
1341,318,376,14,141,227,17
1342,244,164,14,246,138,10
1343,175,216,14,215,184,23
1344,239,217,14,318,396,9
1345,195,208,14,307,277,17
1346,200,216,14,337,280,25
1347,224,233,14,305,109,30
1348,281,57,12,306,326,17
1349,176,334,12,260,236,18
1350,203,127,12,287,226,7
1351,187,228,14,362,314,17
1352,365,182,14,260,301,24
1353,158,224,12,341,223,10
1354,196,221,14,311,370,6
1355,307,228,14,275,242,8
1356,305,305,14,235,272,10
1357,141,231,14,289,249,23
1358,63,35,14,333,305,17
1359,196,118,14,356,375,17
1360,217,187,14,298,271,6
1361,296,77,14,194,137,33
1362,243,218,14,288,333,24
1363,330,205,14,288,239,30
1364,208,299,12,249,209,23
1365,251,223,14,322,145,1
1366,265,358,14,342,373,6
1367,209,180,12,272,171,38
1368,236,214,14,305,361,8
1369,191,180,14,234,117,6
1370,214,221,14,289,235,16
1371,269,345,14,291,302,3
1372,300,229,12,269,91,10
1373,185,179,14,285,259,10
1374,48,46,14,188,172,8
1375,252,209,14,206,259,10
1376,205,255,14,222,211,42
1377,346,200,14,303,324,17
1378,183,183,14,162,219,10
1379,314,355,14,238,229,25
1380,264,52,14,231,240,23
1381,220,213,14,278,206,10
1382,317,238,14,243,167,10
1383,208,299,12,312,39,1
1384,237,163,14,70,365,25
1385,302,306,14,339,347,17
1386,291,48,12,227,94,17
1387,285,136,12,275,257,23
1388,421,130,12,309,306,30
1389,308,356,14,289,390,9
1390,253,361,14,316,314,20
1391,314,236,14,237,102,24
1392,207,212,14,269,130,28
1393,278,271,14,327,344,6
1394,251,342,14,296,240,7
1395,325,187,12,301,318,1
1396,319,67,12,286,263,23
1397,293,110,14,124,232,18
1398,188,348,12,280,183,10
1399,293,231,14,194,169,6
1400,248,210,14,238,351,17
1401,307,232,14,256,151,24
1402,284,131,14,317,228,10
1403,201,202,14,278,254,6
1404,304,63,12,182,222,10
1405,305,242,14,296,252,38
1406,282,39,12,224,79,7
1407,212,218,14,280,43,10
1408,232,233,14,373,196,25
1409,224,337,14,300,231,23
1410,280,98,14,307,398,6
1411,176,335,12,246,189,24
1412,281,127,14,288,268,21
1413,322,356,14,276,228,10
1414,65,59,12,235,177,10
1415,247,214,14,287,317,6
1416,46,57,12,204,229,10
1417,215,339,14,222,196,20
1418,219,161,14,294,333,6
1419,294,245,14,342,191,2
1420,294,233,14,235,275,10
1421,213,196,14,270,183,10
1422,341,346,14,321,368,17
1423,177,335,12,189,239,16
1424,185,228,14,298,253,10
1425,206,226,14,301,226,16
1426,189,207,14,289,236,7
1427,290,129,14,351,245,17
1428,275,53,12,252,73,20
1429,211,234,14,209,290,6
1430,289,142,14,296,259,17
1431,246,340,14,194,137,33
1432,304,188,14,383,197,17
1433,232,340,14,315,141,6
1434,282,229,14,344,285,17
1435,320,332,14,289,264,21
1436,190,303,12,101,326,25
1437,261,375,14,309,411,4
1438,215,229,14,292,263,23
1439,308,356,14,268,203,23
1440,237,163,14,229,237,20
1441,347,276,14,265,336,17
1442,180,238,14,343,180,17
1443,311,182,14,215,208,17
1444,274,85,12,292,255,25
1445,210,286,14,289,265,21
1446,282,161,14,321,108,20
1447,275,366,14,239,94,7
1448,279,133,14,281,233,7
1449,277,270,14,323,346,17
1450,215,330,12,267,240,10
1451,207,230,14,255,72,6
1452,317,294,14,318,291,16
1453,205,214,14,246,86,24
1454,245,310,14,293,240,7
1455,330,211,14,192,201,8
1456,236,111,14,258,63,16
1457,217,215,14,320,294,6
1458,293,37,14,298,257,30
1459,56,52,14,267,178,8
1460,243,106,14,341,223,10
1461,241,202,14,299,242,17
1462,195,188,14,244,85,10
1463,215,175,14,246,344,17
1464,215,334,14,228,229,23
1465,244,350,14,272,153,10
1466,266,107,12,303,323,17
1467,294,112,14,341,365,17
1468,301,183,14,274,220,7
1469,220,312,14,291,302,3
1470,290,113,14,297,278,10
1471,286,248,14,26,51,9
1472,297,113,12,332,303,17
1473,216,155,14,270,94,1
1474,293,32,12,233,271,20
1475,195,209,14,282,247,30
1476,305,132,14,273,307,1
1477,156,320,12,240,386,13
1478,244,205,14,255,177,24
1479,182,351,12,214,223,42
1480,352,231,37,279,223,8
1481,267,117,14,244,378,9
1482,288,205,12,346,341,6
1483,253,381,14,317,239,25
1484,323,86,12,276,226,7
1485,197,110,12,277,230,7
1486,304,134,14,238,170,17
1487,251,391,14,283,223,4
1488,323,349,14,290,234,23
1489,240,217,14,274,253,25
1490,298,96,14,266,181,16
1491,251,343,14,272,229,7
1492,200,206,14,284,230,10
1493,65,61,14,182,260,44
1494,220,213,14,175,308,6
1495,216,349,14,246,251,3
1496,214,329,12,296,241,8
1497,298,222,14,285,262,10
1498,185,199,12,53,55,8
1499,223,340,14,204,202,6
1500,215,330,12,331,342,17
1501,249,343,14,258,84,25
1502,203,153,14,222,260,22
1503,193,203,14,266,333,10
1504,174,248,12,280,227,23
1505,211,270,14,227,187,10
1506,333,326,14,235,204,7
1507,248,226,14,235,176,25
1508,214,343,14,277,123,16
1509,273,126,14,288,234,23
1510,238,196,12,324,318,17
1511,294,133,14,267,245,7
1512,312,336,14,280,43,10
1513,193,128,12,282,150,23
1514,211,210,14,249,131,24
1515,169,228,37,97,35,6
1516,221,222,14,279,403,10
1517,189,337,12,326,260,17
1518,56,47,14,254,181,24
1519,216,155,14,270,124,10
1520,285,112,12,312,355,10
1521,200,211,14,264,294,23
1522,231,362,14,240,259,10
1523,296,109,14,245,251,10
1524,323,86,12,291,231,7
1525,188,234,14,245,233,10
1526,344,215,37,324,371,6
1527,326,279,14,449,110,46
1528,191,205,14,304,271,30
1529,218,221,14,233,101,24
1530,314,295,14,226,218,46
1531,210,260,14,204,147,10
1532,196,250,14,162,250,17
1533,186,226,14,191,113,6
1534,208,269,14,271,211,10
1535,317,69,14,309,370,1
1536,292,397,14,221,208,10
1537,241,358,14,164,250,2
1538,197,214,14,242,161,13
1539,288,76,14,305,223,10
1540,122,239,14,238,106,24
1541,193,192,14,275,222,10
1542,309,311,14,285,257,24
1543,198,116,12,195,205,23
1544,210,220,14,317,372,1
1545,317,118,11,245,96,24
1546,203,216,14,184,318,25
1547,153,265,14,181,239,33
1548,245,345,14,300,231,10
1549,294,29,12,142,228,17
1550,215,331,12,291,84,6
1551,314,357,14,312,217,6
1552,272,83,12,298,331,17
1553,320,228,14,246,138,10
1554,210,146,12,257,390,2
1555,236,223,14,279,228,7
1556,124,264,37,273,250,6
1557,205,255,14,249,129,16
1558,175,230,14,290,269,30
1559,168,267,14,239,377,6
1560,48,46,14,272,255,10
1561,213,307,14,259,124,25
1562,302,408,14,296,309,6
1563,285,223,14,282,184,10
1564,181,246,14,396,196,1
1565,279,51,12,271,170,20
1566,274,194,14,281,178,8
1567,324,394,14,267,341,8
1568,313,115,14,300,290,20
1569,279,101,14,372,171,1
1570,267,161,12,291,244,23
1571,247,340,14,228,313,33
1572,305,80,12,266,333,10
1573,316,364,14,211,218,46
1574,309,105,12,228,313,33
1575,215,329,12,267,232,10
1576,143,323,12,265,99,10
1577,203,216,14,341,365,17
1578,198,211,14,282,239,24
1579,199,205,14,269,143,10
1580,175,230,37,257,390,6
1581,221,181,12,277,123,16
1582,286,181,14,195,152,17
1583,336,204,14,269,235,24
1584,215,330,12,215,229,10
1585,195,211,14,241,160,10
1586,203,203,14,259,174,10
1587,230,280,14,248,326,6
1588,291,261,14,321,253,10
1589,319,67,12,281,123,23
1590,302,102,12,335,326,8
1591,276,93,14,375,196,6
1592,358,186,14,228,83,24
1593,297,225,14,138,274,6
1594,268,254,14,94,59,25
1595,253,70,14,298,335,17
1596,187,264,14,289,249,6
1597,318,395,14,257,390,6
1598,287,138,14,231,210,10
1599,169,228,37,348,291,6
1600,215,138,12,244,87,24
1601,284,94,14,255,182,24
1602,213,159,12,249,304,10
1603,168,196,12,285,256,7
1604,174,218,14,329,318,17
1605,239,334,14,266,243,10
1606,216,283,14,296,229,25
1607,248,166,14,163,270,33
1608,89,49,14,306,353,17
1609,214,325,14,291,303,10
1610,300,326,14,264,341,16
1611,248,212,14,268,280,20
1612,244,348,14,381,216,8
1613,305,380,14,359,334,18
1614,320,85,12,108,315,25
1615,143,332,12,147,255,17
1616,303,248,14,237,224,25
1617,289,67,12,272,235,7
1618,192,113,37,218,334,1
1619,176,231,14,255,51,7
1620,147,252,12,260,360,6
1621,82,20,12,299,246,6
1622,291,48,12,196,290,33
1623,88,24,14,282,227,23
1624,177,193,12,340,355,17
1625,300,412,14,342,191,2
1626,309,309,14,243,109,17
1627,233,131,37,342,223,10
1628,197,244,14,288,241,7
1629,175,334,12,290,172,38
1630,204,269,14,342,282,17
1631,156,326,37,219,219,10
1632,247,210,14,297,226,30
1633,250,214,14,305,240,30
1634,226,83,37,289,282,10
1635,184,247,14,192,129,10
1636,248,217,14,335,282,30
1637,192,251,14,211,218,46
1638,243,341,14,229,92,10
1639,264,105,14,269,246,10
1640,210,223,14,216,358,17
1641,307,266,14,244,87,24
1642,216,158,14,319,290,17
1643,197,216,14,240,100,24
1644,258,204,12,211,218,46
1645,226,315,12,304,271,30
1646,162,187,14,239,146,24
1647,294,242,12,225,91,24
1648,182,195,14,309,222,25
1649,180,238,14,240,162,7
1650,197,223,14,289,320,17
1651,286,126,14,290,284,24
1652,325,255,14,267,233,10
1653,197,199,14,338,332,17
1654,226,201,14,286,244,23
1655,290,58,14,260,86,8
1656,312,328,14,339,214,17
1657,201,215,14,264,341,9
1658,313,353,14,216,347,6
1659,209,226,14,318,264,6
1660,239,192,12,258,403,25
1661,314,356,14,361,343,17
1662,231,362,14,288,267,21
1663,307,355,14,283,230,10
1664,304,357,14,321,299,6
1665,197,184,14,315,294,6
1666,221,206,14,140,314,23
1667,158,224,12,240,386,13
1668,236,228,14,303,204,10
1669,302,240,14,218,249,17
1670,240,176,37,317,368,38
1671,238,216,14,301,245,6
1672,202,221,14,193,137,33
1673,315,357,14,138,274,6
1674,270,131,14,261,105,8
1675,250,166,14,420,109,17
1676,271,401,14,294,227,46
1677,283,81,14,289,249,42
1678,311,309,14,326,370,6
1679,210,251,14,161,246,17
1680,265,97,14,250,185,24
1681,176,192,12,169,353,0
1682,191,145,12,195,165,8
1683,265,82,14,268,207,10
1684,266,408,14,94,28,33
1685,210,352,14,246,187,20
1686,247,345,14,301,271,8
1687,330,111,12,286,241,7
1688,319,317,14,342,191,2
1689,311,210,37,236,102,10
1690,254,344,14,340,342,17
1691,192,242,12,337,223,6
1692,307,206,37,229,225,23
1693,239,125,14,280,128,33
1694,197,135,14,97,42,3
1695,295,205,14,304,233,25
1696,207,209,14,312,190,25
1697,313,372,14,210,188,16
1698,292,217,14,251,156,38
1699,175,243,14,277,228,7
1700,236,228,14,180,266,6
1701,213,242,14,219,208,8
1702,180,209,14,271,405,6
1703,185,259,14,274,254,20
1704,222,237,14,346,197,30
1705,215,209,14,271,252,10
1706,121,317,12,229,228,10
1707,313,242,14,279,272,10
1708,186,208,14,298,263,0
1709,60,60,12,274,382,17
1710,312,301,14,354,208,17
1711,283,257,14,368,182,17
1712,177,335,12,209,310,18
1713,324,362,14,333,376,25
1714,223,208,14,206,266,16
1715,270,248,14,272,222,30
1716,325,284,37,249,95,30
1717,201,182,12,267,198,24
1718,216,211,14,209,155,17
1719,222,246,14,224,209,10
1720,238,256,14,287,233,7
1721,211,224,14,271,196,10
1722,285,203,14,268,319,6
1723,281,239,14,269,305,6
1724,212,237,14,267,239,10
1725,253,389,14,291,288,17
1726,191,182,14,327,316,17
1727,233,119,14,293,399,17
1728,238,133,37,339,377,6
1729,299,77,37,246,160,10
1730,307,351,14,288,226,23
1731,250,395,14,267,231,10
1732,259,59,14,281,234,10
1733,319,376,14,345,387,17
1734,340,351,14,311,249,20
1735,332,202,14,274,176,24
1736,219,211,14,301,313,17
1737,197,223,14,232,242,23
1738,280,388,14,297,227,6
1739,198,167,14,268,254,23
